time,acc_x,acc_y,acc_z,local_lo,local_la,py_lo,py_la,
1.52629E+12,0.104370117,-0.04296875,1.022460938,17.3023247,62.3931236,17.302268981933594,,
1.52629E+12,0.148925781,-0.048217773,1.021728516,17.3023247,62.3931236,17.302268981933594,,
1.52629E+12,0.105834961,-0.083496094,1.046875,17.3023247,62.3931236,17.302268981933594,,
1.52629E+12,0.088989258,-0.099975586,1.016967773,17.3023247,62.3931236,17.302268981933594,,
1.52629E+12,0.049560547,-0.092651367,1.117431641,17.3023211,62.3930598,17.302268981933594,,
1.52629E+12,0.083618164,-0.084716797,1.018310547,17.3023211,62.3930598,17.302268981933594,,
1.52629E+12,0.093383789,-0.047363281,1.013183594,17.3023211,62.3930598,17.302268981933594,,
1.52629E+12,0.060424805,-0.081298828,1.080810547,17.3023211,62.3930598,17.302268981933594,,
1.52629E+12,0.086303711,-0.082519531,0.994140625,17.3023211,62.3930598,17.302268981933594,,
1.52629E+12,0.112548828,-0.081665039,1.056640625,17.3023211,62.3930598,17.30231475830078,,
1.52629E+12,0.065795898,-0.02331543,0.963012695,17.3023211,62.3930598,17.30231475830078,,
1.52629E+12,0.121582031,-0.012695313,0.954467773,17.3023001,62.3929955,17.30231475830078,,
1.52629E+12,0.087524414,0.004760742,1.029541016,17.3023001,62.3929955,17.30231475830078,,
1.52629E+12,0.025512695,0.016845703,1.0078125,17.3023001,62.3929955,17.30231475830078,,
1.52629E+12,-0.028442383,0.013183594,1.02331543,17.3023001,62.3929955,17.30231475830078,,
1.52629E+12,0.011352539,-0.095947266,0.969726563,17.3023001,62.3929955,17.30231475830078,,
1.52629E+12,-0.023193359,-0.085693359,0.966186523,17.3023001,62.3929955,17.30231475830078,,
1.52629E+12,0.026000977,-0.000488281,0.936157227,17.3023001,62.3929955,17.30231475830078,,
1.52629E+12,0.001586914,0.011108398,0.949707031,17.3023001,62.3929955,17.30231475830078,,
1.52629E+12,-0.013549805,-0.063110352,1.087036133,17.3023001,62.3929955,17.302331924438477,,
1.52629E+12,0.026489258,0.020385742,1.022216797,17.3023001,62.3929955,17.302331924438477,,
1.52629E+12,0.013549805,-0.069335938,0.977050781,17.3022605,62.3929304,17.302331924438477,,
1.52629E+12,0.04309082,-0.047851563,0.974365234,17.3022605,62.3929304,17.302331924438477,,
1.52629E+12,0.052001953,-0.138549805,0.955444336,17.3022605,62.3929304,17.302331924438477,,
1.52629E+12,0.069702148,0.167724609,1.109863281,17.3022605,62.3929304,17.302331924438477,,
1.52629E+12,-0.024780273,0.052612305,1.221069336,17.3022605,62.3929304,17.302331924438477,,
1.52629E+12,-0.076416016,-0.083007813,1.039550781,17.3022605,62.3929304,17.302331924438477,,
1.52629E+12,0.074707031,-0.058349609,0.866577148,17.3022605,62.3929304,17.302331924438477,,
1.52629E+12,0.006347656,-0.151855469,0.855834961,17.3022605,62.3929304,17.302337646484375,,
1.52629E+12,-0.051391602,-0.036987305,0.967529297,17.3022605,62.3929304,17.302337646484375,,
1.52629E+12,0.054077148,-0.026733398,0.967895508,17.3022228,62.3928631,17.302337646484375,,
1.52629E+12,0.069580078,-0.042236328,0.96105957,17.3022228,62.3928631,17.302337646484375,,
1.52629E+12,0.020263672,-0.019165039,1.057128906,17.3022228,62.3928631,17.302337646484375,,
1.52629E+12,-0.026000977,-0.004882813,1.07421875,17.3022228,62.3928631,17.302337646484375,,
1.52629E+12,0.000488281,-0.023193359,1.005371094,17.3022228,62.3928631,17.302337646484375,,
1.52629E+12,0.045776367,-0.041748047,1.042480469,17.3022228,62.3928631,17.302337646484375,,
1.52629E+12,0.057006836,-0.047485352,0.959716797,17.3022228,62.3928631,17.302337646484375,,
1.52629E+12,0.049194336,-0.074707031,0.944458008,17.3022228,62.3928631,17.302337646484375,,
1.52629E+12,0.049682617,-0.054199219,0.858154297,17.3022228,62.3928631,17.302326202392578,,
1.52629E+12,-0.004760742,-0.038330078,0.986328125,17.3022228,62.3928631,17.302326202392578,,
1.52629E+12,0.021606445,-0.037353516,0.999511719,17.302211,62.392789,17.302326202392578,,
1.52629E+12,-0.023193359,-0.011108398,1.030029297,17.302211,62.392789,17.302326202392578,,
1.52629E+12,0.071533203,-0.051757813,0.959716797,17.302211,62.392789,17.302326202392578,,
1.52629E+12,0.052856445,-0.055908203,0.971191406,17.302211,62.392789,17.302326202392578,,
1.52629E+12,0.028686523,-0.020751953,1.004516602,17.302211,62.392789,17.302326202392578,,
1.52629E+12,0.025512695,-0.012695313,0.971435547,17.302211,62.392789,17.302326202392578,,
1.52629E+12,0.055053711,-0.053588867,0.987548828,17.302211,62.392789,17.302326202392578,,
1.52629E+12,0.042236328,-0.06628418,1.007446289,17.302211,62.392789,17.302326202392578,,
1.52629E+12,0.0234375,-0.00402832,1.028320313,17.3021834,62.3927167,17.30230712890625,,
1.52629E+12,0.033325195,-0.056762695,1.003540039,17.3021834,62.3927167,17.30230712890625,,
1.52629E+12,0.002685547,-0.041259766,1.002441406,17.3021834,62.3927167,17.30230712890625,,
1.52629E+12,0.089477539,-0.081665039,1.006835938,17.3021834,62.3927167,17.30230712890625,,
1.52629E+12,0.047241211,-0.051147461,0.990234375,17.3021834,62.3927167,17.30230712890625,,
1.52629E+12,0.014526367,-0.010009766,1.050048828,17.3021834,62.3927167,17.30230712890625,,
1.52629E+12,0.017578125,-0.092163086,1.013183594,17.3021834,62.3927167,17.30230712890625,,
1.52629E+12,-0.005615234,-0.026855469,1.010986328,17.3021834,62.3927167,17.30230712890625,,
1.52629E+12,0.044921875,-0.033325195,0.984985352,17.3021834,62.3927167,17.30230712890625,,
1.52629E+12,-0.018432617,-0.040527344,1.069213867,17.3021834,62.3927167,17.302288055419922,,
1.52629E+12,-0.008178711,-0.002563477,1.00012207,17.3021834,62.3927167,17.302288055419922,,
1.52629E+12,0.02746582,-0.032958984,1.034423828,17.3021834,62.3927167,17.302288055419922,,
1.52629E+12,-0.021484375,0.003417969,1.051391602,17.3021834,62.3927167,17.302288055419922,,
1.52629E+12,-0.048583984,-0.024291992,1.035766602,17.3021834,62.3927167,17.302288055419922,,
1.52629E+12,0.060058594,0.013305664,1.036865234,17.3021526,62.3926463,17.302288055419922,,
1.52629E+12,-0.011352539,-0.023681641,1.021484375,17.3021526,62.3926463,17.302288055419922,,
1.52629E+12,-0.001098633,0.034179688,1.004150391,17.3021526,62.3926463,17.302288055419922,,
1.52629E+12,0.003173828,0.014282227,1.029663086,17.3021151,62.3925698,17.302288055419922,,
1.52629E+12,-0.039916992,-0.00390625,0.978271484,17.3021151,62.3925698,17.302288055419922,,
1.52629E+12,-0.012207031,-0.020507813,0.919067383,17.3021151,62.3925698,17.30225944519043,,
1.52629E+12,-0.053833008,-0.022460938,0.975708008,17.3021151,62.3925698,17.30225944519043,,
1.52629E+12,0.048339844,-0.01574707,0.872680664,17.3021151,62.3925698,17.30225944519043,,
1.52629E+12,-0.076293945,-0.019287109,1.033325195,17.3021151,62.3925698,17.30225944519043,,
1.52629E+12,0.012573242,-0.013305664,0.947998047,17.3021151,62.3925698,17.30225944519043,,
1.52629E+12,-0.073120117,-0.029541016,1.19128418,17.3021151,62.3925698,17.30225944519043,,
1.52629E+12,-0.003051758,0.037841797,1.030151367,17.3021151,62.3925698,17.30225944519043,,
1.52629E+12,0.095336914,0.018066406,1.006835938,17.3021151,62.3925698,17.30225944519043,,
1.52629E+12,-0.042114258,0.025878906,1.09777832,17.3020879,62.3924987,17.30225944519043,,
1.52629E+12,-0.148925781,-0.059814453,1.117553711,17.3020879,62.3924987,17.30223274230957,,
1.52629E+12,0.114135742,-0.068603516,0.838867188,17.3020879,62.3924987,17.30223274230957,,
1.52629E+12,0.001220703,-0.062866211,0.884399414,17.3020879,62.3924987,17.30223274230957,,
1.52629E+12,-0.044555664,-0.043945313,0.947021484,17.3020879,62.3924987,17.30223274230957,,
1.52629E+12,0.16015625,0.001953125,0.850219727,17.3020879,62.3924987,17.30223274230957,,
1.52629E+12,-0.015136719,-0.030273438,1.040893555,17.3020879,62.3924987,17.30223274230957,,
1.52629E+12,-0.025024414,0.014282227,1.118041992,17.3020879,62.3924987,17.30223274230957,,
1.52629E+12,-0.002685547,-0.090820313,1.047485352,17.3020879,62.3924987,17.30223274230957,,
1.52629E+12,-0.040527344,-0.031860352,0.924438477,17.3020879,62.3924987,17.30223274230957,,
1.52629E+12,-0.030883789,0.008422852,1.004516602,17.3020299,62.39244,17.30223274230957,,
1.52629E+12,-0.006958008,-0.004760742,1.075195313,17.3020299,62.39244,17.30220603942871,,
1.52629E+12,-0.005004883,-0.01550293,0.957397461,17.3020299,62.39244,17.30220603942871,,
1.52629E+12,-0.001098633,-0.010498047,0.991455078,17.3020299,62.39244,17.30220603942871,,
1.52629E+12,0.009643555,-0.03112793,0.993164063,17.3020299,62.39244,17.30220603942871,,
1.52629E+12,0.016967773,-0.028442383,1.032226563,17.3020299,62.39244,17.30220603942871,,
1.52629E+12,0.032714844,-0.005126953,0.911010742,17.3020299,62.39244,17.30220603942871,,
1.52629E+12,-0.00378418,0.002807617,0.947387695,17.3020032,62.3923716,17.30220603942871,,
1.52629E+12,0.023925781,-0.02355957,0.879760742,17.3020032,62.3923716,17.30220603942871,,
1.52629E+12,-0.051147461,-0.024169922,1.014160156,17.3020032,62.3923716,17.30220603942871,,
1.52629E+12,0.008911133,-0.012451172,0.968505859,17.3020032,62.3923716,17.30220603942871,,
1.52629E+12,-0.073120117,-0.017456055,1.015625,17.3020032,62.3923716,17.30217742919922,,
1.52629E+12,0.042724609,-0.034301758,1.014892578,17.3020032,62.3923716,17.30217742919922,,
1.52629E+12,0.007080078,-0.046020508,0.938110352,17.3020032,62.3923716,17.30217742919922,,
1.52629E+12,0.038696289,-0.03918457,1.067504883,17.3020032,62.3923716,17.30217742919922,,
1.52629E+12,-0.109741211,0.03112793,1.093383789,17.3020032,62.3923716,17.30217742919922,,
1.52629E+12,-0.027709961,0.002197266,0.948974609,17.3020032,62.3923716,17.30217742919922,,
1.52629E+12,0.025390625,-0.043823242,0.897460938,17.3020032,62.3923716,17.30217742919922,,
1.52629E+12,-0.078491211,-0.0546875,1.024291992,17.3019657,62.392302,17.30217742919922,,
1.52629E+12,0.030883789,0.037353516,1.046386719,17.3019657,62.392302,17.30217742919922,,
1.52629E+12,-0.042236328,0.081298828,1.107543945,17.3019657,62.392302,17.30214500427246,,
1.52629E+12,-0.036132813,0.025146484,0.9921875,17.3019657,62.392302,17.30214500427246,,
1.52629E+12,-0.048095703,-0.060424805,1.084716797,17.3019657,62.392302,17.30214500427246,,
1.52629E+12,-0.037231445,-0.065917969,1.049194336,17.3019657,62.392302,17.30214500427246,,
1.52629E+12,-0.01171875,-0.015014648,0.99987793,17.3019657,62.392302,17.30214500427246,,
1.52629E+12,0.030761719,0.021728516,0.970092773,17.3019657,62.392302,17.30214500427246,,
1.52629E+12,-0.03527832,0.001831055,0.922851563,17.3019657,62.392302,17.30214500427246,,
1.52629E+12,-0.056884766,0.008300781,0.983886719,17.301944,62.3922395,17.30214500427246,,
1.52629E+12,0.042236328,0.094604492,1.041992188,17.301944,62.3922395,17.30214500427246,,
1.52629E+12,0.019042969,0.022338867,1.102294922,17.301944,62.3922395,17.30214500427246,,
1.52629E+12,-0.016357422,0.077636719,1.140869141,17.301944,62.3922395,17.30210304260254,,
1.52629E+12,0.133056641,0.031860352,1.049194336,17.301944,62.3922395,17.30210304260254,,
1.52629E+12,0.022827148,-0.071655273,0.866210938,17.301944,62.3922395,17.30210304260254,,
1.52629E+12,0.020019531,-0.015869141,0.922363281,17.301944,62.3922395,17.30210304260254,,
1.52629E+12,0.048950195,0.005004883,0.969116211,17.301944,62.3922395,17.30210304260254,,
1.52629E+12,-0.042114258,-0.013549805,0.958862305,17.301944,62.3922395,17.30210304260254,,
1.52629E+12,0.05859375,-0.032958984,0.999267578,17.301944,62.3922395,17.30210304260254,,
1.52629E+12,0.046630859,0.042724609,0.978393555,17.301944,62.3922395,17.30210304260254,,
1.52629E+12,0.021484375,0.011962891,1.053344727,17.3019243,62.3921755,17.30210304260254,,
1.52629E+12,0.01953125,-0.014770508,1.049316406,17.3019243,62.3921755,17.30206871032715,,
1.52629E+12,0.017456055,0.008422852,1.055786133,17.3019243,62.3921755,17.30206871032715,,
1.52629E+12,0.012451172,0.006835938,0.969482422,17.3019243,62.3921755,17.30206871032715,,
1.52629E+12,0.076171875,0.021362305,0.98840332,17.3019243,62.3921755,17.30206871032715,,
1.52629E+12,0.063232422,0.041748047,0.977294922,17.3019243,62.3921755,17.30206871032715,,
1.52629E+12,-0.011962891,0.024291992,1.044433594,17.3019243,62.3921755,17.30206871032715,,
1.52629E+12,0.039306641,0.025024414,0.952270508,17.3019243,62.3921755,17.30206871032715,,
1.52629E+12,0.085327148,0.036499023,0.931274414,17.3018891,62.3921217,17.30206871032715,,
1.52629E+12,0.08972168,0.069335938,0.998779297,17.3018891,62.3921217,17.30206871032715,,
1.52629E+12,0.065185547,0.084960938,1.002319336,17.3018891,62.3921217,17.30206871032715,,
1.52629E+12,0.014282227,0.081665039,1.050170898,17.3018891,62.3921217,17.30203628540039,,
1.52629E+12,0.047973633,0.096679688,0.999755859,17.3018891,62.3921217,17.30203628540039,,
1.52629E+12,0.139770508,0.039428711,1.013061523,17.3018891,62.3921217,17.30203628540039,,
1.52629E+12,0.040161133,0.085205078,1.025512695,17.3018891,62.3921217,17.30203628540039,,
1.52629E+12,-0.01184082,0.107543945,0.978149414,17.3018891,62.3921217,17.30203628540039,,
1.52629E+12,0.018188477,0.138793945,1.064208984,17.3018891,62.3921217,17.30203628540039,,
1.52629E+12,0.063354492,0.097290039,1.023681641,17.3018562,62.3920717,17.30203628540039,,
1.52629E+12,0.110717773,0.077636719,0.940185547,17.3018562,62.3920717,17.30203628540039,,
1.52629E+12,0.088623047,0.099121094,0.952270508,17.3018562,62.3920717,17.30203628540039,,
1.52629E+12,0.056152344,0.074707031,0.923706055,17.3018562,62.3920717,17.30203628540039,,
1.52629E+12,0.088623047,0.094360352,0.928344727,17.3018562,62.3920717,17.30203628540039,,
1.52629E+12,0.064453125,0.138671875,0.953613281,17.3018562,62.3920717,17.302001953125,,
1.52629E+12,0.041259766,0.133056641,0.942260742,17.3018562,62.3920717,17.302001953125,,
1.52629E+12,0.07019043,0.170898438,1.00402832,17.3018562,62.3920717,17.302001953125,,
1.52629E+12,0.06628418,0.190551758,1.036865234,17.3018562,62.3920717,17.302001953125,,
1.52629E+12,0.136108398,0.13269043,0.926391602,17.3018096,62.3920344,17.302001953125,,
1.52629E+12,0.000244141,0.184570313,0.988891602,17.3018096,62.3920344,17.302001953125,,
1.52629E+12,-0.003417969,0.157470703,1.01171875,17.3018096,62.3920344,17.302001953125,,
1.52629E+12,0.030273438,0.179443359,1.02355957,17.3018096,62.3920344,17.302001953125,,
1.52629E+12,0.025390625,0.086303711,0.998046875,17.3018096,62.3920344,17.301963806152344,,
1.52629E+12,-0.010375977,0.04309082,1.043212891,17.3018096,62.3920344,17.301963806152344,,
1.52629E+12,0.02746582,0.014526367,1.015625,17.3018096,62.3920344,17.301963806152344,,
1.52629E+12,0.0078125,-0.01965332,1.030883789,17.3018096,62.3920344,17.301963806152344,,
1.52629E+12,0.047363281,0.006835938,0.981079102,17.3017976,62.3920242,17.301963806152344,,
1.52629E+12,0.041381836,0.022338867,0.964477539,17.3017976,62.3920242,17.301963806152344,,
1.52629E+12,0.035888672,-0.018676758,1.021240234,17.3017976,62.3920242,17.301963806152344,,
1.52629E+12,-0.033569336,-0.03137207,1.048706055,17.3017976,62.3920242,17.301963806152344,,
1.52629E+12,0.041992188,-0.055297852,1.007568359,17.3017976,62.3920242,17.301963806152344,,
1.52629E+12,0.020507813,-0.071044922,0.981079102,17.3017976,62.3920242,17.301963806152344,,
1.52629E+12,0.01171875,-0.052124023,1.015380859,17.3017976,62.3920242,17.30191993713379,,
1.52629E+12,0.033691406,-0.108398438,1.063232422,17.3017976,62.3920242,17.30191993713379,,
1.52629E+12,0.030761719,-0.111206055,1.062744141,17.3017976,62.3920242,17.30191993713379,,
1.52629E+12,0.079223633,-0.102050781,0.954467773,17.3017976,62.3920242,17.30191993713379,,
1.52629E+12,0.057495117,-0.217407227,0.938598633,17.3017789,62.3920108,17.30191993713379,,
1.52629E+12,-0.004394531,-0.122802734,1.09753418,17.3017789,62.3920108,17.30191993713379,,
1.52629E+12,-0.010498047,-0.111083984,0.988525391,17.3017789,62.3920108,17.30191993713379,,
1.52629E+12,0.126831055,-0.190185547,0.898803711,17.3017789,62.3920108,17.30191993713379,,
1.52629E+12,0.128662109,-0.226928711,0.926513672,17.3017789,62.3920108,17.30191993713379,,
1.52629E+12,0.043701172,-0.16394043,1.021118164,17.3017789,62.3920108,17.3018856048584,,
1.52629E+12,0.11315918,-0.126708984,0.961791992,17.3017789,62.3920108,17.3018856048584,,
1.52629E+12,0.160522461,-0.233276367,0.896240234,17.3017789,62.3920108,17.3018856048584,,
1.52629E+12,0.138183594,-0.137695313,1.060791016,17.3017507,62.3919945,17.3018856048584,,
1.52629E+12,0.094848633,-0.122070313,1.007324219,17.3017507,62.3919945,17.3018856048584,,
1.52629E+12,0.115356445,-0.166015625,1.024780273,17.3017507,62.3919945,17.3018856048584,,
1.52629E+12,0.063476563,-0.081420898,1.036987305,17.3017507,62.3919945,17.3018856048584,,
1.52629E+12,0.126831055,-0.119750977,1.05456543,17.3017507,62.3919945,17.3018856048584,,
1.52629E+12,0.054077148,-0.142578125,0.955444336,17.3017507,62.3919945,17.3018856048584,,
1.52629E+12,0.015869141,-0.124755859,1.024780273,17.3017507,62.3919945,17.3018856048584,,
1.52629E+12,0.017211914,-0.111572266,0.937011719,17.3017507,62.3919945,17.301851272583008,,
1.52629E+12,-0.006958008,-0.149536133,1.102294922,17.3017507,62.3919945,17.301851272583008,,
1.52629E+12,0.029785156,-0.118896484,1.076904297,17.3017507,62.3919945,17.301851272583008,,
1.52629E+12,0.068603516,-0.135009766,1.078613281,17.3017103,62.391978,17.301851272583008,,
1.52629E+12,-0.02746582,-0.103759766,0.994750977,17.3017103,62.391978,17.301851272583008,,
1.52629E+12,-0.006713867,-0.085571289,0.966430664,17.3017103,62.391978,17.301851272583008,,
1.52629E+12,-0.062255859,-0.124267578,1.049316406,17.3017103,62.391978,17.301851272583008,,
1.52629E+12,-0.059326172,-0.085693359,1.024780273,17.3017103,62.391978,17.301851272583008,,
1.52629E+12,-0.064453125,-0.111328125,0.981323242,17.3017103,62.391978,17.301851272583008,,
1.52629E+12,-0.084594727,-0.08605957,1.03515625,17.3017103,62.391978,17.30181884765625,,
1.52629E+12,-0.165405273,-0.119873047,0.975585938,17.3017103,62.391978,17.30181884765625,,
1.52629E+12,-0.116088867,-0.078491211,1.038208008,17.3017103,62.391978,17.30181884765625,,
1.52629E+12,-0.133911133,-0.073974609,1,17.3017103,62.391978,17.30181884765625,,
1.52629E+12,-0.130737305,-0.078369141,1.020874023,17.3015445,62.3919232,17.30181884765625,,
1.52629E+12,-0.145385742,-0.048828125,1.060180664,17.3015445,62.3919232,17.30181884765625,,
1.52629E+12,-0.164916992,-0.071044922,0.989257813,17.3015445,62.3919232,17.30181884765625,,
1.52629E+12,-0.278320313,-0.064819336,1.092407227,17.3015445,62.3919232,17.30181884765625,,
1.52629E+12,-0.150268555,-0.056030273,0.996948242,17.3015445,62.3919232,17.30181884765625,,
1.52629E+12,-0.212890625,-0.094116211,0.959960938,17.3015445,62.3919232,17.30181884765625,,
1.52629E+12,-0.141723633,-0.139648438,1.013916016,17.3015445,62.3919232,17.301786422729492,,
1.52629E+12,-0.270629883,-0.046508789,1.047119141,17.3015445,62.3919232,17.301786422729492,,
1.52629E+12,-0.179077148,-0.064575195,1.022705078,17.3015445,62.3919232,17.301786422729492,,
1.52629E+12,-0.210571289,-0.020507813,0.970703125,17.3015445,62.3919232,17.301786422729492,,
1.52629E+12,-0.169799805,-0.057739258,0.963134766,17.3014596,62.391888,17.301786422729492,,
1.52629E+12,-0.160888672,-0.017211914,1.03503418,17.3014596,62.391888,17.301786422729492,,
1.52629E+12,-0.234985352,-0.03894043,0.990722656,17.3014596,62.391888,17.301786422729492,,
1.52629E+12,-0.184448242,-0.079956055,0.947631836,17.3014596,62.391888,17.301786422729492,,
1.52629E+12,-0.201049805,-0.092407227,0.982788086,17.3014596,62.391888,17.301738739013672,,
1.52629E+12,-0.1875,-0.109741211,1.001708984,17.3014596,62.391888,17.301738739013672,,
1.52629E+12,-0.202636719,-0.086303711,1.041625977,17.3014596,62.391888,17.301738739013672,,
1.52629E+12,-0.245361328,-0.075317383,0.983520508,17.3014102,62.3918371,17.301738739013672,,
1.52629E+12,-0.166992188,-0.10559082,1.052612305,17.3014102,62.3918371,17.301738739013672,,
1.52629E+12,-0.14453125,-0.124633789,1.024536133,17.3014102,62.3918371,17.301738739013672,,
1.52629E+12,-0.225585938,-0.087158203,0.965454102,17.3014102,62.3918371,17.301738739013672,,
1.52629E+12,-0.153686523,-0.157104492,0.878417969,17.3014102,62.3918371,17.301738739013672,,
1.52629E+12,-0.047973633,-0.13684082,1.043701172,17.3014102,62.3918371,17.301738739013672,,
1.52629E+12,0.021118164,-0.11315918,1.095581055,17.3014102,62.3918371,17.301738739013672,,
1.52629E+12,-0.04309082,-0.093017578,0.969116211,17.3014102,62.3918371,17.301738739013672,,
1.52629E+12,-0.078369141,-0.124389648,0.984863281,17.3014102,62.3918371,17.30167579650879,,
1.52629E+12,-0.034057617,-0.137573242,1.019165039,17.3014102,62.3918371,17.30167579650879,,
1.52629E+12,-0.014404297,-0.139282227,1.001342773,17.3014092,62.3917767,17.30167579650879,,
1.52629E+12,-0.003173828,-0.068237305,0.994018555,17.3014092,62.3917767,17.30167579650879,,
1.52629E+12,0.045898438,-0.130615234,0.945556641,17.3014092,62.3917767,17.30167579650879,,
1.52629E+12,-0.006469727,-0.113037109,0.870605469,17.3014092,62.3917767,17.30167579650879,,
1.52629E+12,-0.055908203,-0.071411133,1.050415039,17.3014092,62.3917767,17.30167579650879,,
1.52629E+12,0,-0.150390625,1.032470703,17.3014092,62.3917767,17.30167579650879,,
1.52629E+12,0.020141602,-0.094848633,1.043945313,17.3014092,62.3917767,17.301603317260742,,
1.52629E+12,0.055175781,-0.106323242,1.076049805,17.3014092,62.3917767,17.301603317260742,,
1.52629E+12,0.205810547,-0.090820313,0.94921875,17.3013919,62.3917137,17.301603317260742,,
1.52629E+12,0.222290039,-0.08972168,0.984741211,17.3013919,62.3917137,17.301603317260742,,
1.52629E+12,0.127563477,-0.131347656,1.0234375,17.3013919,62.3917137,17.301603317260742,,
1.52629E+12,0.036132813,-0.126708984,1.014770508,17.3013919,62.3917137,17.301603317260742,,
1.52629E+12,0.073120117,-0.167114258,1.042358398,17.3013919,62.3917137,17.301603317260742,,
1.52629E+12,0.036499023,-0.191772461,0.948486328,17.3013919,62.3917137,17.301603317260742,,
1.52629E+12,0.044189453,-0.103881836,1.092407227,17.3013919,62.3917137,17.301603317260742,,
1.52629E+12,0.071533203,-0.151855469,1.066772461,17.3013919,62.3917137,17.301523208618164,,
1.52629E+12,0.07409668,-0.112792969,0.984985352,17.3013919,62.3917137,17.301523208618164,,
1.52629E+12,0.077392578,-0.159545898,1.009033203,17.3013919,62.3917137,17.301523208618164,,
1.52629E+12,0.056640625,-0.131958008,1.034545898,17.3013824,62.391638,17.301523208618164,,
1.52629E+12,0.162841797,-0.201416016,1.013916016,17.3013824,62.391638,17.301523208618164,,
1.52629E+12,0.203979492,-0.10546875,0.978027344,17.3013824,62.391638,17.301523208618164,,
1.52629E+12,0.10546875,-0.122680664,1.001464844,17.3013824,62.391638,17.301523208618164,,
1.52629E+12,0.032592773,-0.154418945,1.039794922,17.3013824,62.391638,17.301523208618164,,
1.52629E+12,0.176269531,-0.110229492,1.017456055,17.3013824,62.391638,17.301523208618164,,
1.52629E+12,0.084106445,-0.101074219,1.013671875,17.3013824,62.391638,17.301523208618164,,
1.52629E+12,0.014648438,-0.022094727,0.884765625,17.3013824,62.391638,17.301481246948242,,
1.52629E+12,0.08605957,-0.051879883,1.131469727,17.3013824,62.391638,17.301481246948242,,
1.52629E+12,0.036865234,0.053222656,1.142089844,17.3013824,62.391638,17.301481246948242,,
1.52629E+12,0.223510742,-0.063842773,0.676269531,17.3013697,62.3915613,17.301481246948242,,
1.52629E+12,0.083374023,-0.082397461,0.932983398,17.3013697,62.3915613,17.301481246948242,,
1.52629E+12,0.062255859,-0.063232422,1.198486328,17.3013697,62.3915613,17.301481246948242,,
1.52629E+12,0.052490234,-0.091064453,0.996337891,17.3013697,62.3915613,17.301481246948242,,
1.52629E+12,0.040039063,-0.154418945,0.91418457,17.3013697,62.3915613,17.301481246948242,,
1.52629E+12,0.068359375,-0.040039063,0.996948242,17.3013697,62.3915613,17.301481246948242,,
1.52629E+12,0.029052734,-0.103271484,0.891357422,17.3013697,62.3915613,17.301475524902344,,
1.52629E+12,0.009521484,-0.087036133,0.938720703,17.3013697,62.3915613,17.301475524902344,,
1.52629E+12,-0.03503418,-0.145507813,1.010375977,17.3013697,62.3915613,17.301475524902344,,
1.52629E+12,-0.029663086,-0.079101563,1.093261719,17.3013697,62.3915613,17.301475524902344,,
1.52629E+12,0.027709961,-0.110595703,0.997314453,17.3013697,62.3915613,17.301475524902344,,
1.52629E+12,0.036376953,-0.111206055,0.897827148,17.3013335,62.391483,17.301475524902344,,
1.52629E+12,0.087280273,-0.074584961,0.918212891,17.3013335,62.391483,17.301475524902344,,
1.52629E+12,0.0234375,-0.083618164,0.915405273,17.3013335,62.391483,17.301475524902344,,
1.52629E+12,0.038208008,-0.08581543,0.973388672,17.3013335,62.391483,17.301475524902344,,
1.52629E+12,0.033447266,-0.107666016,1.017822266,17.3013335,62.391483,17.301475524902344,,
1.52629E+12,-0.024902344,-0.088867188,1.051025391,17.3013335,62.391483,17.301481246948242,,
1.52629E+12,0.008300781,-0.108154297,1.079345703,17.3013335,62.391483,17.301481246948242,,
1.52629E+12,0.016967773,-0.090332031,1.043457031,17.3013335,62.391483,17.301481246948242,,
1.52629E+12,0.020751953,-0.077636719,1.060791016,17.3013133,62.3914034,17.301481246948242,,
1.52629E+12,-0.000854492,-0.088867188,1.03918457,17.3013133,62.3914034,17.301481246948242,,
1.52629E+12,0.062866211,-0.104614258,1.01184082,17.3013133,62.3914034,17.301481246948242,,
1.52629E+12,0.060791016,-0.15612793,0.901489258,17.3013133,62.3914034,17.301481246948242,,
1.52629E+12,0.099609375,-0.116333008,0.916381836,17.3013133,62.3914034,17.301481246948242,,
1.52629E+12,0.090820313,-0.108276367,0.87109375,17.3013133,62.3914034,17.301481246948242,,
1.52629E+12,0.043334961,-0.082641602,0.965209961,17.3013133,62.3914034,17.301475524902344,,
1.52629E+12,0.112304688,-0.071655273,0.999145508,17.3013133,62.3914034,17.301475524902344,,
1.52629E+12,0.051269531,-0.141235352,0.918945313,17.3013133,62.3914034,17.301475524902344,,
1.52629E+12,0.060180664,-0.098144531,0.864135742,17.3013133,62.3914034,17.301475524902344,,
1.52629E+12,0.071533203,-0.128051758,0.918579102,17.3012747,62.39133,17.301475524902344,,
1.52629E+12,0.01965332,-0.07421875,0.96496582,17.3012747,62.39133,17.301475524902344,,
1.52629E+12,0.106811523,-0.094360352,0.93737793,17.3012747,62.39133,17.301475524902344,,
1.52629E+12,0.054443359,-0.120117188,0.963256836,17.3012747,62.39133,17.301475524902344,,
1.52629E+12,0.03515625,-0.080078125,0.982910156,17.3012747,62.39133,17.301475524902344,,
1.52629E+12,0.064453125,-0.088012695,1.021484375,17.3012747,62.39133,17.301475524902344,,
1.52629E+12,0.022094727,-0.15612793,1.055786133,17.3012337,62.3912564,17.301454544067383,,
